fsID,area,HYBRID,ProtFor,fs_NatRes,fs_NatProt,BAU,WOOD,BIO,ds,Cluster_ID,ds_text,rst,SEmme,Above1000m,area_ha,age,elev,SHORTNAME
7466,7900,4,0,0,0,3,4,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.79,young,1217.6,Wiggen
7467,7050,3,0,0,0,3,3,3,ds1,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.705,young,1333.7,Wiggen
7468,11550,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,1.155,not_young,1172.9,Flühli LU
7469,9150,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.915,not_young,1236.9,Flühli LU
7470,12968,3,0,0,0,3,4,3,ds3,,Stangenholz,Stangenholz_6,0,1,1.297,not_young,1200.7,Wiggen
7471,8150,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.815,not_young,1218.4,Flühli LU
7472,6327,1,1,2,3,1,1,1,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.633,young,1088.5,Flühli LU
7473,8733,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.873,not_young,1107.8,Flühli LU
7474,5400,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.54,not_young,1148.4,Flühli LU
7475,8850,1,1,2,3,1,1,1,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.885,not_young,1142.1,Flühli LU
7476,6348,2,1,0,1,2,2,2,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.635,young,1051.5,Flühli LU
7477,5250,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.525,not_young,1087.8,Flühli LU
7478,6950,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.695,not_young,1136.1,Flühli LU
7479,26475,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,2.648,not_young,1267.5,Flühli LU
7481,9366,2,1,0,1,2,2,2,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.937,young,1079.3,Flühli LU
7482,6331,3,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,0,1,0.633,not_young,1178.4,Wiggen
7484,13200,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,1.32,not_young,1202.6,Wiggen
7485,38524,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,3.852,not_young,1186.9,Wiggen
7486,5096,3,0,0,0,3,3,3,ds3,,Stangenholz,Stangenholz_6,0,1,0.51,not_young,1183.4,Wiggen
7487,5337,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.534,not_young,1091.5,Flühli LU
7488,10272,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.027,not_young,1087.4,Wiggen
7489,7640,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.764,not_young,1169.0,Marbach LU
7491,6200,1,0,2,2,1,1,1,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.62,not_young,1218.8,Flühli LU
7492,36678,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_10,0,1,3.668,not_young,1469.4,Flühli LU
7493,5850,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.585,not_young,1038.3,Marbach LU
7494,5217,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,0.522,not_young,992.2,Marbach LU
7495,7450,3,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,0,1,0.745,not_young,1106.6,Wiggen
7496,25700,3,0,0,0,3,3,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,2.57,young,1309.8,Wiggen
7497,8074,3,0,0,0,3,3,3,ds1,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.807,young,1404.3,Wiggen
7498,5350,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.535,not_young,1145.1,Flühli LU
7499,35392,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,3.539,not_young,1179.9,Wiggen
7500,5150,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.515,not_young,1261.3,Flühli LU
7501,17764,2,1,0,1,2,2,1,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.776,not_young,1140.1,Flühli LU
7502,5150,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.515,not_young,1183.4,Flühli LU
7503,7655,3,0,0,0,3,3,3,ds3,,Stangenholz,Stangenholz_6,0,1,0.765,not_young,1220.1,Wiggen
7504,9159,2,1,0,1,2,2,1,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.916,not_young,1117.2,Flühli LU
7505,7498,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.75,not_young,1043.1,Flühli LU
7507,5302,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.53,not_young,1313.0,Wiggen
7508,16530,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,0,1,1.653,not_young,1148.6,Wiggen
7509,5800,3,0,0,0,3,3,3,ds3,,Stangenholz,Stangenholz_6,0,1,0.58,not_young,1211.7,Wiggen
7510,11900,3,0,0,0,3,3,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,1.19,young,1351.7,Wiggen
7511,5800,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.58,not_young,1078.6,Marbach LU
7514,33950,1,1,2,3,1,1,1,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,3.395,not_young,1184.8,Flühli LU
7515,5042,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.504,not_young,1111.4,Flühli LU
7516,5230,3,0,0,0,3,4,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0,1,0.523,young,1144.2,Wiggen
7517,6350,2,1,0,1,2,2,1,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.635,not_young,1165.8,Flühli LU
7518,8370,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,0,1,0.837,not_young,987.0,Wiggen
7519,17086,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.709,not_young,1150.8,Wiggen
7521,5306,3,0,0,0,3,3,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.531,young,1262.8,Flühli LU
7523,5150,3,0,0,0,3,3,3,ds1,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.515,young,1423.5,Wiggen
7524,6440,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.644,not_young,1202.4,Flühli LU
7525,19838,1,0,2,2,1,1,1,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,1.984,not_young,1167.7,Flühli LU
7526,7001,2,1,0,1,2,2,1,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.7,not_young,1241.2,Flühli LU
7528,85745,1,1,2,3,1,1,1,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,8.574,not_young,1229.1,Flühli LU
7530,5067,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.507,not_young,1183.3,Flühli LU
7531,5700,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,0,1,0.57,not_young,944.5,Marbach LU
7532,15937,3,0,0,0,3,3,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,1.594,young,1267.0,Wiggen
7533,7741,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.774,not_young,1136.1,Flühli LU
7535,12058,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.206,not_young,1111.7,Marbach LU
7536,10924,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.092,not_young,1206.4,Wiggen
7537,15337,3,0,0,0,3,3,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,1.534,young,1224.9,Wiggen
7538,5329,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_13,0,1,0.533,not_young,988.8,Marbach LU
7539,8344,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.834,not_young,1157.7,Wiggen
7540,45965,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,4.597,not_young,1185.2,Wiggen
7541,7000,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.7,not_young,1039.6,Marbach LU
7542,7311,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.731,not_young,1101.4,Wiggen
7543,5775,2,1,0,1,2,2,2,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.577,young,1210.3,Flühli LU
7544,10650,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,1.065,not_young,1122.9,Flühli LU
7546,5531,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.553,not_young,1148.2,Wiggen
7547,5312,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.531,not_young,1241.2,Wiggen
7548,8521,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.852,not_young,1120.4,Flühli LU
7549,5152,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.515,not_young,1207.6,Flühli LU
7550,14200,3,0,0,0,3,3,3,ds3,,Stangenholz,Stangenholz_6,0,1,1.42,not_young,1302.3,Wiggen
7551,6361,1,0,2,2,1,1,1,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.636,young,1294.3,Flühli LU
7552,11582,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,1.158,not_young,1139.7,Flühli LU
7553,5860,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.586,not_young,1160.4,Marbach LU
7554,8857,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.886,not_young,1137.6,Wiggen
7555,5750,3,0,0,0,3,3,3,ds3,,Stangenholz,Stangenholz_6,0,1,0.575,not_young,1209.6,Wiggen
7556,18613,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,1.861,not_young,1275.0,Flühli LU
7557,12243,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.224,not_young,1194.0,Flühli LU
7558,8889,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.889,not_young,1127.9,Flühli LU
7559,5352,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.535,not_young,1154.4,Flühli LU
7560,177197,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,17.72,not_young,1008.5,Marbach LU
7561,6700,3,0,0,0,3,3,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.67,young,1311.7,Wiggen
7562,20554,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,2.055,not_young,1178.7,Wiggen
7564,6142,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.614,not_young,1108.3,Wiggen
7565,12292,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,0,1,1.229,not_young,979.6,Wiggen
7566,28200,3,0,0,0,3,3,3,ds1,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,2.82,young,1375.3,Wiggen
7567,65454,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,6.545,not_young,936.0,Marbach LU
7568,8750,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.875,not_young,1046.7,Marbach LU
7569,8358,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.836,not_young,1139.6,Wiggen
7570,6427,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.643,not_young,1231.3,Flühli LU
7571,6820,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.682,not_young,1166.0,Flühli LU
7572,5500,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.55,not_young,1256.8,Flühli LU
7573,13862,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.386,not_young,1036.4,Flühli LU
7574,5144,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.514,not_young,1184.3,Marbach LU
7575,13220,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,1.322,not_young,996.5,Marbach LU
7576,6805,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.68,not_young,1278.6,Wiggen
7577,8528,3,0,0,0,3,3,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.853,young,1435.0,Wiggen
7578,7031,4,0,0,0,3,4,3,ds3,,Stangenholz,Stangenholz_13,0,1,0.703,not_young,1121.1,Wiggen
7579,5400,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.54,not_young,1148.0,Wiggen
7580,11120,3,0,0,0,3,3,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,1.112,young,1401.4,Wiggen
7581,11300,2,1,0,1,2,2,2,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,1.13,young,1222.2,Flühli LU
7583,8518,2,1,0,1,2,2,2,ds1,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.852,young,1224.1,Flühli LU
7584,7878,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.788,not_young,1364.3,Flühli LU
7585,23173,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,2.317,not_young,1147.2,Wiggen
7586,6450,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.645,not_young,1286.6,Wiggen
7587,5160,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.516,not_young,1315.3,Wiggen
7588,8004,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.8,not_young,993.6,Flühli LU
7589,7886,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.789,not_young,1183.3,Flühli LU
7590,15780,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,1.578,not_young,956.8,Marbach LU
7592,9069,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,0,1,0.907,not_young,1006.0,Marbach LU
7593,5016,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.502,not_young,1195.9,Wiggen
7594,6465,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.647,not_young,1155.5,Marbach LU
7595,5977,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,0.598,not_young,1349.1,Wiggen
7596,7645,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.764,not_young,1232.7,Wiggen
7597,5278,3,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.528,not_young,1079.8,Wiggen
7598,20002,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,2.0,not_young,1125.6,Wiggen
7599,7735,3,0,0,0,3,3,3,ds3,,Stangenholz,Stangenholz_6,0,1,0.773,not_young,1309.4,Wiggen
7600,21597,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,2.16,not_young,1316.7,Flühli LU
7601,47906,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,4.791,not_young,1102.4,Marbach LU
7602,8525,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,0.853,not_young,1075.9,Wiggen
7604,6666,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.667,not_young,1032.1,Wiggen
7605,7423,3,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,0.742,not_young,969.5,Marbach LU
7606,5972,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,0,1,0.597,not_young,1017.1,Marbach LU
7607,15696,3,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.57,not_young,1085.8,Wiggen
7608,17005,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,1.701,not_young,986.0,Marbach LU
7609,57975,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,5.798,not_young,941.9,Marbach LU
7610,8337,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,0.834,not_young,1034.8,Wiggen
7611,11739,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,1.174,not_young,1018.6,Marbach LU
7612,6295,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.63,not_young,1103.2,Wiggen
7613,19983,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.998,not_young,1163.8,Flühli LU
7614,5719,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.572,not_young,1041.3,Wiggen
7615,6625,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,0,1,0.663,not_young,1049.9,Wiggen
7616,8250,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.825,not_young,1168.6,Marbach LU
7618,21396,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,2.14,not_young,1190.2,Marbach LU
7619,9251,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.925,not_young,1205.2,Wiggen
7620,59182,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,5.918,not_young,1337.4,Flühli LU
7622,6075,3,0,0,0,3,3,3,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.607,young,1210.8,Wiggen
7623,14024,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.402,not_young,1234.0,Flühli LU
7624,5153,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.515,not_young,1317.8,Flühli LU
7625,6050,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.605,not_young,1142.8,Marbach LU
7626,11954,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.195,not_young,1172.4,Flühli LU
7627,7649,3,0,0,0,3,3,3,ds3,,Stangenholz,Stangenholz_10,0,1,0.765,not_young,1473.5,Flühli LU
7628,29625,3,0,0,0,3,3,1,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,2.963,not_young,1409.8,Flühli LU
7629,6498,3,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.65,not_young,1188.4,Marbach LU
7630,11039,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_10,0,1,1.104,not_young,1430.0,Wiggen
7631,5912,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.591,not_young,1043.9,Marbach LU
7632,6956,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.696,not_young,1194.3,Flühli LU
7633,5658,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.566,not_young,1238.7,Flühli LU
7634,5915,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.592,not_young,1129.4,Marbach LU
7635,5041,2,1,0,1,2,2,2,ds2,,Jungwuchs/Dickung,Jungwuchs/Dickung_6,0,1,0.504,young,1203.9,Flühli LU
7636,5300,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.53,not_young,1128.5,Marbach LU
7637,44975,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,4.498,not_young,1104.0,Flühli LU
7638,31578,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,3.158,not_young,1406.5,Flühli LU
7640,38477,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,3.848,not_young,1041.8,Marbach LU
7642,5643,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.564,not_young,1216.6,Flühli LU
7643,11350,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.135,not_young,1142.2,Marbach LU
7644,5392,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.539,not_young,1255.3,Marbach LU
7647,5150,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,0.515,not_young,1115.8,Marbach LU
7648,13552,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.355,not_young,1223.2,Marbach LU
7649,15637,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.564,not_young,1234.2,Wiggen
7650,5732,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,0.573,not_young,978.9,Marbach LU
7651,7600,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.76,not_young,1078.4,Marbach LU
7652,8518,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.852,not_young,1070.0,Marbach LU
7653,5935,2,1,0,1,2,2,2,ds4,,Schwaches Baumholz,Schwaches Baumholz_10,0,1,0.593,not_young,1497.4,Flühli LU
7654,141773,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,14.177,not_young,1002.2,Marbach LU
7655,7647,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.765,not_young,1187.4,Flühli LU
7660,5800,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.58,not_young,1112.3,Marbach LU
7661,5150,4,0,0,0,3,4,3,ds3,,Stangenholz,Stangenholz_6,0,1,0.515,not_young,1096.0,Marbach LU
7662,9300,4,0,0,0,3,4,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.93,not_young,1175.2,Marbach LU
7663,10243,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,1.024,not_young,985.0,Marbach LU
7664,17050,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.705,not_young,1257.6,Flühli LU
7665,6700,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.67,not_young,1074.2,Marbach LU
7666,5319,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.532,not_young,1201.8,Flühli LU
7667,5990,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,0.599,not_young,1011.1,Marbach LU
7668,9231,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.923,not_young,988.7,Marbach LU
7670,12679,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.268,not_young,1371.9,Wiggen
7671,5650,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.565,not_young,1101.0,Marbach LU
7672,6950,4,0,0,0,3,4,3,ds3,,Stangenholz,Stangenholz_6,0,1,0.695,not_young,1208.0,Marbach LU
7673,26593,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_10,0,1,2.659,not_young,1465.7,Flühli LU
7674,21831,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,0,1,2.183,not_young,976.0,Marbach LU
7676,5100,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.51,not_young,1113.9,Marbach LU
7677,12700,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.27,not_young,1087.1,Marbach LU
7678,13550,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,1.355,not_young,1120.3,Marbach LU
7679,25233,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,2.523,not_young,1241.1,Flühli LU
7680,54857,4,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,5.486,not_young,1077.6,Marbach LU
7681,9128,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.913,not_young,1240.7,Marbach LU
7682,8450,4,0,0,0,3,4,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,0.845,not_young,1072.0,Marbach LU
7683,9950,3,0,0,0,3,4,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,0.995,not_young,1104.0,Marbach LU
7684,12422,2,1,0,1,2,2,2,ds3,,Stangenholz,Stangenholz_6,0,1,1.242,not_young,1256.8,Flühli LU
7685,24779,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_6,0,1,2.478,not_young,1318.5,Flühli LU
7686,26250,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,2.625,not_young,1203.4,Marbach LU
7688,5085,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_6,0,1,0.509,not_young,1016.4,Flühli LU
7689,10350,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_6,0,1,1.035,not_young,1071.4,Marbach LU
