area_ha,id,alt_zone,ds,rst_code,dev_stage,rst,priv,for_res,BAU,BIO,WOOD,HYBRID,fsID,age
0.510050054926355,1.0,13.0,ds6,ds6_13,Starkes Baumholz,Starkes Baumholz_13,1.0,0.0,2.0,2.0,2.0,2.0,1,not_young
0.707084848108236,5.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,2,not_young
3.049682319597597,20.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,3,not_young
1.205391999311969,42.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,4,not_young
0.692897031747812,60.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,5,not_young
0.535955604860559,67.0,13.0,ds5,ds5_13,Mittleres Baumholz,Mittleres Baumholz_13,1.0,0.0,2.0,2.0,4.0,4.0,6,not_young
0.527654694748437,68.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,1.0,0.0,2.0,2.0,4.0,2.0,7,young
1.236747546877829,71.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,1.0,0.0,2.0,2.0,4.0,2.0,8,not_young
1.180852290926082,76.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,1.0,0.0,2.0,2.0,4.0,2.0,9,not_young
1.877444721021148,78.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,1.0,0.0,2.0,2.0,4.0,2.0,10,not_young
0.624660298973974,80.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,1.0,0.0,2.0,2.0,4.0,2.0,11,young
0.738019407702983,81.0,13.0,ds5,ds5_13,Mittleres Baumholz,Mittleres Baumholz_13,1.0,0.0,2.0,2.0,4.0,2.0,12,not_young
1.273929439967663,83.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,13,not_young
1.048409649582557,87.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,14,not_young
0.542617054111662,88.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,15,not_young
0.878251382198581,89.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,16,not_young
0.514198582500918,91.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,1.0,0.0,2.0,2.0,2.0,2.0,17,young
0.761529920549272,95.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,18,not_young
0.500609299983358,112.0,4.0,ds3,ds3_4,Stangenholz,Stangenholz_4,1.0,0.0,2.0,2.0,4.0,2.0,19,not_young
0.921881957753247,116.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,1.0,0.0,2.0,2.0,2.0,2.0,20,young
3.610558717432048,118.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,21,not_young
1.70880580442748,120.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,22,not_young
1.355179753484231,122.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,23,not_young
0.624187587023713,125.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,1.0,0.0,2.0,2.0,4.0,4.0,24,young
5.356496513460192,127.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,1.0,0.0,2.0,2.0,4.0,4.0,25,not_young
0.641321540702726,128.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,1.0,0.0,2.0,2.0,4.0,4.0,26,not_young
0.856112837172952,131.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,27,not_young
1.334114378057048,132.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,28,not_young
1.053870284857205,135.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,29,not_young
0.575721395941055,138.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,30,not_young
0.725379394243658,139.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,1.0,0.0,2.0,2.0,4.0,2.0,31,not_young
1.386363267475587,145.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,4.0,4.0,32,not_young
0.62037759089245,152.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,33,not_young
1.059571840683908,153.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,4.0,4.0,34,not_young
1.002810778798943,154.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,35,not_young
1.970820708083327,155.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,36,not_young
3.925526621667994,156.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,2.0,2.0,37,not_young
1.520867811758319,157.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,1.0,0.0,2.0,2.0,4.0,2.0,38,not_young
1.012329125413665,204.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,39,not_young
1.019979582260689,220.0,4.0,ds1,ds1_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,40,young
0.536444096938032,224.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,41,not_young
0.815284859831817,225.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,42,not_young
0.814187895494285,230.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,43,young
0.793329248229682,231.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,44,not_young
0.71955500598175,241.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,45,not_young
0.596595650412631,247.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,46,not_young
0.781761718032556,249.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,0.0,3.0,3.0,4.0,3.0,47,not_young
0.633414415315911,253.0,13.0,ds4,ds4_13,Schwaches Baumholz,Schwaches Baumholz_13,0.0,1.0,1.0,1.0,1.0,1.0,48,not_young
0.597410446743201,254.0,13.0,ds4,ds4_13,Schwaches Baumholz,Schwaches Baumholz_13,0.0,1.0,1.0,1.0,1.0,1.0,49,not_young
1.270890789295174,255.0,13.0,ds5,ds5_13,Mittleres Baumholz,Mittleres Baumholz_13,0.0,0.0,3.0,3.0,4.0,3.0,50,not_young
0.503483035579487,262.0,13.0,ds4,ds4_13,Schwaches Baumholz,Schwaches Baumholz_13,0.0,1.0,1.0,1.0,1.0,1.0,51,not_young
0.522576921824738,270.0,4.0,ds3,ds3_4,Stangenholz,Stangenholz_4,0.0,0.0,3.0,3.0,4.0,3.0,52,not_young
0.868873081088229,271.0,4.0,ds1,ds1_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,53,young
0.627231205256376,280.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,1.0,1.0,1.0,1.0,1.0,54,not_young
0.577297273831489,286.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,0.0,3.0,3.0,4.0,3.0,55,not_young
0.563976816925779,291.0,13.0,ds2,ds2_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,0.0,3.0,3.0,4.0,3.0,56,young
0.608101048357133,293.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,1.0,1.0,1.0,1.0,1.0,57,young
2.229300750124594,295.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,58,young
2.559193290381693,302.0,13.0,ds6,ds6_13,Starkes Baumholz,Starkes Baumholz_13,0.0,0.0,3.0,3.0,3.0,3.0,59,not_young
0.609933536474919,313.0,4.0,ds3,ds3_4,Stangenholz,Stangenholz_4,0.0,0.0,3.0,3.0,4.0,4.0,60,not_young
0.944170364897931,319.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,3.0,4.0,4.0,61,not_young
0.581344602486165,321.0,4.0,ds1,ds1_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,4.0,3.0,62,young
0.564353683863976,329.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,63,not_young
0.573432256695628,330.0,13.0,ds1,ds1_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,0.0,3.0,3.0,4.0,4.0,64,young
0.632020446567144,339.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,1.0,1.0,1.0,1.0,1.0,65,not_young
0.64528730419022,343.0,13.0,ds6,ds6_13,Starkes Baumholz,Starkes Baumholz_13,0.0,0.0,3.0,3.0,3.0,3.0,66,not_young
0.641494390522339,346.0,13.0,ds1,ds1_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,0.0,3.0,3.0,4.0,3.0,67,young
0.859576979466714,350.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,3.0,4.0,3.0,68,not_young
0.911270981251611,357.0,4.0,ds3,ds3_4,Stangenholz,Stangenholz_4,0.0,0.0,3.0,3.0,3.0,3.0,69,not_young
1.638365907915126,358.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,70,young
0.73625064020888,359.0,4.0,ds3,ds3_4,Stangenholz,Stangenholz_4,0.0,1.0,1.0,1.0,1.0,1.0,71,not_young
0.545685404304881,361.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,0.0,3.0,3.0,4.0,3.0,72,not_young
0.826167021225952,363.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,73,young
1.274078564983607,365.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,1.0,1.0,1.0,1.0,1.0,74,not_young
0.576748911727965,369.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,1.0,1.0,1.0,1.0,1.0,75,not_young
0.689174388739676,374.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,1.0,1.0,1.0,1.0,1.0,76,not_young
0.94212776656081,375.0,13.0,ds6,ds6_13,Starkes Baumholz,Starkes Baumholz_13,0.0,1.0,1.0,1.0,1.0,1.0,77,not_young
0.625645854024589,377.0,13.0,ds3,ds3_13,Stangenholz,Stangenholz_13,0.0,0.0,3.0,3.0,3.0,3.0,78,not_young
0.734316060847789,378.0,13.0,ds2,ds2_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,0.0,3.0,3.0,3.0,3.0,79,young
0.64214531670697,380.0,13.0,ds4,ds4_13,Schwaches Baumholz,Schwaches Baumholz_13,0.0,0.0,3.0,3.0,3.0,3.0,80,not_young
0.567718860863661,382.0,13.0,ds4,ds4_13,Schwaches Baumholz,Schwaches Baumholz_13,0.0,0.0,3.0,3.0,4.0,3.0,81,not_young
1.635861144276371,385.0,13.0,ds4,ds4_13,Schwaches Baumholz,Schwaches Baumholz_13,0.0,1.0,1.0,1.0,1.0,1.0,82,not_young
0.63840948649093,386.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,1.0,1.0,1.0,1.0,1.0,83,not_young
1.25006455055722,387.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,1.0,1.0,1.0,1.0,1.0,84,not_young
0.736288134047249,392.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,85,young
1.255700820548157,394.0,13.0,ds2,ds2_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,1.0,1.0,1.0,1.0,1.0,86,young
0.564787114128238,395.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,87,not_young
1.00642365902802,400.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,88,not_young
0.555695706743933,403.0,13.0,ds5,ds5_13,Mittleres Baumholz,Mittleres Baumholz_13,0.0,0.0,3.0,3.0,3.0,3.0,89,not_young
0.534454549263092,410.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,90,not_young
1.029390401113918,411.0,13.0,ds1,ds1_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,0.0,3.0,3.0,4.0,3.0,91,young
1.636220120177418,412.0,13.0,ds5,ds5_13,Mittleres Baumholz,Mittleres Baumholz_13,0.0,0.0,3.0,3.0,3.0,3.0,92,not_young
0.522170458384499,413.0,4.0,ds1,ds1_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,93,young
0.946588394262921,417.0,4.0,ds1,ds1_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,4.0,3.0,94,young
0.925541398594075,421.0,4.0,ds1,ds1_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,4.0,4.0,95,young
0.644747435434628,427.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,96,young
0.859664914080512,433.0,13.0,ds5,ds5_13,Mittleres Baumholz,Mittleres Baumholz_13,0.0,0.0,3.0,3.0,4.0,4.0,97,not_young
0.564020009707497,438.0,13.0,ds3,ds3_13,Stangenholz,Stangenholz_13,0.0,0.0,3.0,3.0,4.0,3.0,98,not_young
0.588103509464581,443.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,0.0,3.0,3.0,4.0,3.0,99,not_young
0.58637347390987,448.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,1.0,4.0,3.0,100,not_young
0.745905527801509,457.0,13.0,ds6,ds6_13,Starkes Baumholz,Starkes Baumholz_13,0.0,0.0,3.0,3.0,3.0,3.0,101,not_young
1.171043469020259,460.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,1.0,1.0,1.0,3.0,3.0,102,not_young
2.220633382944251,463.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,1.0,1.0,1.0,3.0,3.0,103,not_young
0.855853974425944,464.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,104,young
1.247983721049228,466.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,105,young
0.679098811794957,467.0,4.0,ds1,ds1_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,106,young
0.764719446734677,468.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,1.0,3.0,3.0,107,not_young
1.133086416053795,474.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,1.0,1.0,1.0,3.0,3.0,108,not_young
0.988947031733347,481.0,13.0,ds6,ds6_13,Starkes Baumholz,Starkes Baumholz_13,0.0,1.0,1.0,1.0,1.0,1.0,109,not_young
0.787502706355834,491.0,13.0,ds2,ds2_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,1.0,1.0,1.0,1.0,1.0,110,young
0.700900546380147,494.0,13.0,ds2,ds2_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,1.0,1.0,1.0,1.0,1.0,111,young
0.599661087644473,496.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,112,young
1.45855697540578,500.0,13.0,ds4,ds4_13,Schwaches Baumholz,Schwaches Baumholz_13,0.0,1.0,1.0,1.0,3.0,3.0,113,not_young
0.898854003180191,505.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,114,not_young
1.470569562987471,506.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,115,not_young
0.90347644804325,507.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,116,young
0.807836794239888,508.0,4.0,ds1,ds1_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,117,young
0.87964605301125,509.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,4.0,3.0,118,young
0.604056600130303,511.0,13.0,ds5,ds5_13,Mittleres Baumholz,Mittleres Baumholz_13,0.0,1.0,1.0,1.0,1.0,1.0,119,not_young
0.597413194138045,512.0,13.0,ds5,ds5_13,Mittleres Baumholz,Mittleres Baumholz_13,0.0,1.0,1.0,1.0,1.0,1.0,120,not_young
1.374419185983902,513.0,13.0,ds3,ds3_13,Stangenholz,Stangenholz_13,0.0,1.0,1.0,1.0,1.0,1.0,121,not_young
0.768348063211795,515.0,4.0,ds3,ds3_4,Stangenholz,Stangenholz_4,0.0,1.0,1.0,1.0,1.0,1.0,122,not_young
0.871985066664079,518.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,0.0,3.0,3.0,4.0,4.0,123,not_young
0.514492653704621,519.0,4.0,ds3,ds3_4,Stangenholz,Stangenholz_4,0.0,0.0,3.0,3.0,3.0,3.0,124,not_young
1.121176622166741,523.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,125,young
0.756626359601039,524.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,126,not_young
0.632654318773886,527.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,127,not_young
0.622975653408747,532.0,13.0,ds5,ds5_13,Mittleres Baumholz,Mittleres Baumholz_13,0.0,0.0,3.0,3.0,3.0,3.0,128,not_young
0.511307932642847,535.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,129,not_young
0.782983492147899,537.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,1.0,1.0,1.0,3.0,3.0,130,not_young
0.509088965061493,538.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,1.0,1.0,1.0,3.0,3.0,131,not_young
0.595359223329066,541.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,1.0,1.0,1.0,1.0,1.0,132,not_young
0.957179789492954,543.0,13.0,ds1,ds1_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,0.0,3.0,3.0,4.0,3.0,133,young
0.987534814042831,545.0,13.0,ds5,ds5_13,Mittleres Baumholz,Mittleres Baumholz_13,0.0,0.0,3.0,3.0,3.0,3.0,134,not_young
0.645393996030977,552.0,13.0,ds6,ds6_13,Starkes Baumholz,Starkes Baumholz_13,0.0,0.0,3.0,3.0,4.0,3.0,135,not_young
1.065870121399546,554.0,13.0,ds2,ds2_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,0.0,3.0,3.0,3.0,3.0,136,young
0.669733439433386,557.0,4.0,ds1,ds1_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,137,young
2.793472300099675,559.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,1.0,1.0,1.0,1.0,1.0,138,not_young
1.241955866442062,561.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,1.0,1.0,1.0,1.0,1.0,139,not_young
0.688732806392276,563.0,13.0,ds5,ds5_13,Mittleres Baumholz,Mittleres Baumholz_13,0.0,1.0,1.0,1.0,1.0,1.0,140,not_young
1.091700752716034,564.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,1.0,1.0,1.0,1.0,1.0,141,not_young
1.664093002184969,565.0,13.0,ds6,ds6_13,Starkes Baumholz,Starkes Baumholz_13,0.0,1.0,1.0,1.0,1.0,1.0,142,not_young
0.86081752045597,566.0,13.0,ds5,ds5_13,Mittleres Baumholz,Mittleres Baumholz_13,0.0,0.0,3.0,3.0,3.0,3.0,143,not_young
2.09209300793442,570.0,13.0,ds2,ds2_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,0.0,3.0,3.0,4.0,3.0,144,young
0.980350680509862,571.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,145,not_young
0.703715938386398,572.0,13.0,ds1,ds1_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,0.0,3.0,3.0,3.0,3.0,146,young
3.758249712766707,574.0,13.0,ds6,ds6_13,Starkes Baumholz,Starkes Baumholz_13,0.0,0.0,3.0,3.0,4.0,4.0,147,not_young
4.51235299871089,577.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,3.0,4.0,4.0,148,not_young
0.607004684346681,579.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,0.0,3.0,3.0,4.0,4.0,149,not_young
0.513755489822291,586.0,4.0,ds1,ds1_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,4.0,3.0,150,young
0.569461157908896,593.0,4.0,ds3,ds3_4,Stangenholz,Stangenholz_4,0.0,0.0,3.0,3.0,4.0,3.0,151,not_young
0.69535198945757,594.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,4.0,3.0,152,young
0.770521247115274,595.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,0.0,3.0,3.0,4.0,4.0,153,not_young
1.233941695479536,598.0,4.0,ds3,ds3_4,Stangenholz,Stangenholz_4,0.0,1.0,1.0,1.0,1.0,1.0,154,not_young
1.122091118105222,602.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,155,not_young
0.501232055657078,604.0,4.0,ds2,ds2_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,4.0,4.0,156,young
0.547169989846367,606.0,13.0,ds2,ds2_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,1.0,1.0,1.0,3.0,3.0,157,young
2.147825623122417,610.0,13.0,ds5,ds5_13,Mittleres Baumholz,Mittleres Baumholz_13,0.0,1.0,1.0,1.0,3.0,3.0,158,not_young
0.568404439079762,611.0,13.0,ds1,ds1_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,1.0,1.0,1.0,1.0,1.0,159,young
0.760602214577096,612.0,4.0,ds3,ds3_4,Stangenholz,Stangenholz_4,0.0,1.0,1.0,1.0,1.0,1.0,160,not_young
0.554215512445406,613.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,161,not_young
0.512161790649174,615.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,0.0,3.0,3.0,4.0,3.0,162,not_young
0.676405931106815,616.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,163,not_young
1.25204952133419,617.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,3.0,4.0,4.0,164,not_young
1.081706732940627,618.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,165,not_young
0.550504309020005,619.0,13.0,ds1,ds1_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,0.0,3.0,3.0,3.0,3.0,166,young
0.721742128715909,620.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,167,not_young
0.674295443153929,622.0,4.0,ds5,ds5_4,Mittleres Baumholz,Mittleres Baumholz_4,0.0,0.0,3.0,3.0,4.0,4.0,168,not_young
0.994883556399867,624.0,13.0,ds4,ds4_13,Schwaches Baumholz,Schwaches Baumholz_13,0.0,1.0,1.0,1.0,1.0,1.0,169,not_young
0.826194383782183,625.0,4.0,ds1,ds1_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,170,young
1.620947357623745,626.0,4.0,ds1,ds1_4,Jungwuchs/Dickung,Jungwuchs/Dickung_4,0.0,0.0,3.0,3.0,3.0,3.0,171,young
0.609767554084957,627.0,4.0,ds6,ds6_4,Starkes Baumholz,Starkes Baumholz_4,0.0,0.0,3.0,3.0,4.0,3.0,172,not_young
1.297347392995749,628.0,4.0,ds4,ds4_4,Schwaches Baumholz,Schwaches Baumholz_4,0.0,0.0,3.0,3.0,3.0,3.0,173,not_young
1.41616762214019,630.0,13.0,ds1,ds1_13,Jungwuchs/Dickung,Jungwuchs/Dickung_13,0.0,0.0,3.0,3.0,4.0,4.0,174,young
1.129331464745477,632.0,4.0,ds3,ds3_4,Stangenholz,Stangenholz_4,0.0,0.0,3.0,3.0,3.0,3.0,175,not_young
