area_ha,alt_zone,type,age,BAU,HYBRID,WOOD,NONE,BIO,fsID,ds,rst,distance,elev,SHORTNAME
1.6,9,prot_no_nat,not_young,2,2,2,0,2,3475,Mittleres Baumholz,Mittleres Baumholz_9,,1877.4,Obersaxen
4.4,8,prot_no_nat,not_young,2,2,2,0,2,3476,Mittleres Baumholz,Mittleres Baumholz_8,,1827.1,Obersaxen
0.9,8,prot_no_nat,not_young,2,2,2,0,2,3477,Stangenholz,Stangenholz_8,,1763.0,Obersaxen
1.9,11,prot_no_nat,not_young,2,2,2,0,2,3478,Schwaches Baumholz,Schwaches Baumholz_11,,1182.7,Obersaxen
3.9,11,prot_no_nat,not_young,2,2,2,0,2,3479,Mittleres Baumholz,Mittleres Baumholz_11,,1386.4,Obersaxen
1.0,8,prot_no_nat,not_young,2,2,2,0,2,3480,Starkes Baumholz,Starkes Baumholz_8,,1750.0,Obersaxen
3.4,11,prot_no_nat,not_young,2,2,2,0,2,3481,Schwaches Baumholz,Schwaches Baumholz_11,,1399.2,Obersaxen
1.1,11,prot_no_nat,not_young,2,2,2,0,2,3482,Mittleres Baumholz,Mittleres Baumholz_11,,1297.2,Obersaxen
5.0,11,prot_no_nat,not_young,2,2,2,0,2,3483,Schwaches Baumholz,Schwaches Baumholz_11,,1219.1,Obersaxen
2.5,8,prot_no_nat,not_young,2,2,2,0,2,3484,Schwaches Baumholz,Schwaches Baumholz_8,,1587.7,Obersaxen
2.4,12,prot_no_nat,not_young,2,2,2,0,2,3485,Mittleres Baumholz,Mittleres Baumholz_12,,1583.2,Obersaxen
5.1,8,prot_no_nat,not_young,2,2,2,0,2,3486,Mittleres Baumholz,Mittleres Baumholz_8,,1641.2,Obersaxen
1.3,8,prot_no_nat,not_young,2,2,2,0,2,3487,Stangenholz,Stangenholz_8,,1810.2,Obersaxen
0.6,9,prot_no_nat,not_young,2,2,2,0,2,3488,Schwaches Baumholz,Schwaches Baumholz_9,,1861.5,Obersaxen
1.0,9,prot_no_nat,not_young,2,2,2,0,2,3489,Mittleres Baumholz,Mittleres Baumholz_9,,1872.1,Obersaxen
0.7,8,prot_no_nat,not_young,2,2,2,0,2,3490,Mittleres Baumholz,Mittleres Baumholz_8,,1756.2,Obersaxen
1.8,9,prot_no_nat,not_young,2,2,2,0,2,3491,Mittleres Baumholz,Mittleres Baumholz_9,,1852.7,Obersaxen
0.8,12,prot_no_nat,not_young,2,2,2,0,2,3492,Stangenholz,Stangenholz_12,,1559.8,Obersaxen
3.4,11,prot_no_nat,not_young,2,2,2,0,2,3493,Stangenholz,Stangenholz_11,,1463.8,Obersaxen
0.7,11,prot_no_nat,not_young,2,2,2,0,2,3494,Schwaches Baumholz,Schwaches Baumholz_11,,1429.9,Obersaxen
2.8,11,prot_no_nat,not_young,2,2,2,0,2,3495,Stangenholz,Stangenholz_11,,1460.7,Obersaxen
1.0,12,prot_no_nat,not_young,2,2,2,0,2,3496,Stangenholz,Stangenholz_12,,1550.3,Obersaxen
1.4,8,prot_no_nat,not_young,2,2,2,0,2,3497,Mittleres Baumholz,Mittleres Baumholz_8,,1679.9,Obersaxen
3.2,11,prot_no_nat,not_young,2,2,2,0,2,3498,Schwaches Baumholz,Schwaches Baumholz_11,,1498.6,Obersaxen
0.6,12,prot_no_nat,not_young,2,2,2,0,2,3499,Mittleres Baumholz,Mittleres Baumholz_12,,1545.9,Obersaxen
1.0,12,prot_no_nat,not_young,2,2,2,0,2,3500,Mittleres Baumholz,Mittleres Baumholz_12,,1527.3,Obersaxen
2.0,11,prot_no_nat,not_young,2,2,2,0,2,3501,Schwaches Baumholz,Schwaches Baumholz_11,,1228.2,Obersaxen
1.2,11,prot_no_nat,not_young,2,2,2,0,2,3502,Schwaches Baumholz,Schwaches Baumholz_11,,1239.6,Obersaxen
0.8,11,prot_no_nat,not_young,2,2,2,0,2,3503,Schwaches Baumholz,Schwaches Baumholz_11,,1424.0,Obersaxen
3.5,11,prot_no_nat,not_young,2,2,2,0,2,3504,Stangenholz,Stangenholz_11,,1452.7,Obersaxen
1.0,11,prot_no_nat,not_young,2,2,2,0,2,3505,Mittleres Baumholz,Mittleres Baumholz_11,,1407.0,Obersaxen
1.4,11,prot_no_nat,not_young,2,2,2,0,2,3506,Stangenholz,Stangenholz_11,,1461.0,Obersaxen
2.2,11,prot_no_nat,not_young,2,2,2,0,2,3507,Mittleres Baumholz,Mittleres Baumholz_11,,1250.2,Obersaxen
5.0,11,prot_no_nat,not_young,2,2,2,0,2,3508,Mittleres Baumholz,Mittleres Baumholz_11,,1289.9,Obersaxen
1.7,11,prot_no_nat,not_young,2,2,2,0,2,3509,Mittleres Baumholz,Mittleres Baumholz_11,,1294.5,Obersaxen
0.5,11,prot_no_nat,not_young,2,2,2,0,2,3510,Schwaches Baumholz,Schwaches Baumholz_11,,1263.4,Obersaxen
1.1,11,prot_no_nat,not_young,2,2,2,0,2,3511,Mittleres Baumholz,Mittleres Baumholz_11,,1374.7,Obersaxen
0.7,11,prot_no_nat,not_young,2,2,2,0,2,3512,Stangenholz,Stangenholz_11,,1354.4,Obersaxen
1.4,8,prot_no_nat,not_young,2,2,2,0,2,3513,Starkes Baumholz,Starkes Baumholz_8,,1630.7,Obersaxen
5.6,12,prot_no_nat,not_young,2,2,2,0,2,3514,Schwaches Baumholz,Schwaches Baumholz_12,,1555.9,Obersaxen
0.5,8,prot_no_nat,not_young,2,2,2,0,2,3515,Mittleres Baumholz,Mittleres Baumholz_8,,1612.4,Obersaxen
4.4,11,prot_no_nat,not_young,2,2,2,0,2,3516,Starkes Baumholz,Starkes Baumholz_11,,1497.0,Obersaxen
1.1,9,prot_no_nat,not_young,2,2,2,0,2,3517,Mittleres Baumholz,Mittleres Baumholz_9,,1840.2,Obersaxen
2.5,11,prot_no_nat,not_young,2,2,2,0,2,3518,Mittleres Baumholz,Mittleres Baumholz_11,,1520.0,Obersaxen
0.5,11,prot_no_nat,not_young,2,2,2,0,2,3519,Stangenholz,Stangenholz_11,,1307.7,Obersaxen
0.6,11,prot_no_nat,not_young,2,2,2,0,2,3520,Mittleres Baumholz,Mittleres Baumholz_11,,1410.8,Obersaxen
0.6,11,prot_no_nat,not_young,2,2,2,0,2,3521,Schwaches Baumholz,Schwaches Baumholz_11,,1238.6,Obersaxen
2.6,11,prot_no_nat,not_young,2,2,2,0,2,3522,Schwaches Baumholz,Schwaches Baumholz_11,,1201.3,Obersaxen
1.7,11,prot_no_nat,not_young,2,2,2,0,2,3523,Mittleres Baumholz,Mittleres Baumholz_11,,1018.6,Obersaxen
1.1,11,prot_no_nat,not_young,2,2,2,0,2,3524,Schwaches Baumholz,Schwaches Baumholz_11,,1060.0,Obersaxen
2.3,9,prot_no_nat,not_young,2,2,2,0,2,3525,Mittleres Baumholz,Mittleres Baumholz_9,,1896.9,Obersaxen
1.9,8,prot_no_nat,not_young,2,2,2,0,2,3526,Mittleres Baumholz,Mittleres Baumholz_8,,1815.5,Obersaxen
0.5,8,prot_no_nat,not_young,2,2,2,0,2,3527,Mittleres Baumholz,Mittleres Baumholz_8,,1789.1,Obersaxen
0.5,8,prot_no_nat,not_young,2,2,2,0,2,3528,Mittleres Baumholz,Mittleres Baumholz_8,,1762.4,Obersaxen
0.7,12,prot_no_nat,not_young,2,2,2,0,2,3529,Schwaches Baumholz,Schwaches Baumholz_12,,1648.3,Obersaxen
2.2,12,prot_no_nat,not_young,2,2,2,0,2,3530,Schwaches Baumholz,Schwaches Baumholz_12,,1674.1,Obersaxen
3.3,9,prot_no_nat,not_young,2,2,2,0,2,3531,Mittleres Baumholz,Mittleres Baumholz_9,,1874.6,Obersaxen
1.7,9,prot_no_nat,not_young,2,2,2,0,2,3532,Mittleres Baumholz,Mittleres Baumholz_9,,1873.7,Obersaxen
2.2,9,prot_no_nat,not_young,2,2,2,0,2,3533,Mittleres Baumholz,Mittleres Baumholz_9,,1894.6,Obersaxen
1.0,8,prot_no_nat,not_young,2,2,2,0,2,3534,Mittleres Baumholz,Mittleres Baumholz_8,,1733.1,Obersaxen
1.0,11,prot_no_nat,not_young,2,2,2,0,2,3535,Schwaches Baumholz,Schwaches Baumholz_11,,1484.1,Obersaxen
0.7,11,prot_no_nat,not_young,2,2,2,0,2,3536,Stangenholz,Stangenholz_11,,1467.1,Obersaxen
1.8,11,prot_no_nat,not_young,2,2,2,0,2,3537,Starkes Baumholz,Starkes Baumholz_11,,1540.7,Obersaxen
0.7,11,prot_no_nat,not_young,2,2,2,0,2,3538,Schwaches Baumholz,Schwaches Baumholz_11,,1507.8,Obersaxen
0.6,8,prot_no_nat,not_young,2,2,2,0,2,3539,Starkes Baumholz,Starkes Baumholz_8,,1589.8,Obersaxen
1.1,11,prot_no_nat,not_young,2,2,2,0,2,3540,Mittleres Baumholz,Mittleres Baumholz_11,,1502.1,Obersaxen
3.1,11,prot_no_nat,not_young,2,2,2,0,2,3541,Schwaches Baumholz,Schwaches Baumholz_11,,1574.5,Obersaxen
3.7,8,prot_no_nat,not_young,2,2,2,0,2,3542,Mittleres Baumholz,Mittleres Baumholz_8,,1720.6,Obersaxen
1.1,8,prot_no_nat,not_young,2,2,2,0,2,3543,Schwaches Baumholz,Schwaches Baumholz_8,,1630.8,Obersaxen
1.3,9,prot_no_nat,not_young,2,2,2,0,2,3544,Mittleres Baumholz,Mittleres Baumholz_9,,1824.8,Obersaxen
3.6,8,prot_no_nat,not_young,2,2,2,0,2,3545,Mittleres Baumholz,Mittleres Baumholz_8,,1772.3,Obersaxen
1.9,8,prot_no_nat,not_young,2,2,2,0,2,3546,Mittleres Baumholz,Mittleres Baumholz_8,,1581.1,Obersaxen
0.8,8,prot_no_nat,not_young,2,2,2,0,2,3547,Stangenholz,Stangenholz_8,,1648.2,Obersaxen
1.9,8,prot_no_nat,not_young,2,2,2,0,2,3548,Mittleres Baumholz,Mittleres Baumholz_8,,1654.8,Obersaxen
3.1,8,prot_no_nat,not_young,2,2,2,0,2,3549,Mittleres Baumholz,Mittleres Baumholz_8,,1586.5,Obersaxen
4.0,8,prot_no_nat,not_young,2,2,2,0,2,3550,Schwaches Baumholz,Schwaches Baumholz_8,,1670.9,Obersaxen
1.3,8,prot_no_nat,not_young,2,2,2,0,2,3551,Schwaches Baumholz,Schwaches Baumholz_8,,1759.2,Obersaxen
5.2,8,prot_no_nat,not_young,2,2,2,0,2,3552,Mittleres Baumholz,Mittleres Baumholz_8,,1725.5,Obersaxen
3.5,8,prot_no_nat,not_young,2,2,2,0,2,3553,Schwaches Baumholz,Schwaches Baumholz_8,,1775.8,Obersaxen
2.6,9,prot_no_nat,not_young,2,2,2,0,2,3554,Starkes Baumholz,Starkes Baumholz_9,,1814.5,Obersaxen
1.4,9,prot_no_nat,not_young,2,2,2,0,2,3555,Schwaches Baumholz,Schwaches Baumholz_9,,1849.1,Obersaxen
0.7,8,prot_no_nat,not_young,2,2,2,0,2,3556,Mittleres Baumholz,Mittleres Baumholz_8,,1757.7,Obersaxen
0.6,8,prot_no_nat,not_young,2,2,2,0,2,3557,Mittleres Baumholz,Mittleres Baumholz_8,,1772.0,Obersaxen
1.1,8,prot_no_nat,not_young,2,2,2,0,2,3558,Mittleres Baumholz,Mittleres Baumholz_8,,1762.2,Obersaxen
1.0,8,prot_no_nat,not_young,2,2,2,0,2,3559,Stangenholz,Stangenholz_8,,1773.5,Obersaxen
0.7,9,prot_no_nat,not_young,2,2,2,0,2,3560,Schwaches Baumholz,Schwaches Baumholz_9,,1885.4,Obersaxen
0.9,8,prot_no_nat,not_young,2,2,2,0,2,3561,Schwaches Baumholz,Schwaches Baumholz_8,,1778.9,Obersaxen
4.5,8,prot_no_nat,not_young,2,2,2,0,2,3562,Starkes Baumholz,Starkes Baumholz_8,,1740.8,Obersaxen
1.6,9,prot_no_nat,not_young,2,2,2,0,2,3563,Schwaches Baumholz,Schwaches Baumholz_9,,1831.5,Obersaxen
1.4,9,prot_no_nat,not_young,2,2,2,0,2,3564,Mittleres Baumholz,Mittleres Baumholz_9,,1861.6,Obersaxen
1.4,9,prot_no_nat,not_young,2,2,2,0,2,3565,Mittleres Baumholz,Mittleres Baumholz_9,,1868.7,Obersaxen
1.8,9,res_prot,not_young,2,2,2,0,2,3566,Mittleres Baumholz,Mittleres Baumholz_9,,1842.0,Obersaxen
1.0,11,prot_no_nat,not_young,2,2,2,0,2,3567,Schwaches Baumholz,Schwaches Baumholz_11,,1590.1,Obersaxen
3.6,9,prot_no_nat,not_young,2,2,2,0,2,3568,Mittleres Baumholz,Mittleres Baumholz_9,,1853.3,Obersaxen
1.5,8,prot_no_nat,not_young,2,2,2,0,2,3569,Mittleres Baumholz,Mittleres Baumholz_8,,1774.6,Obersaxen
1.4,8,prot_no_nat,not_young,2,2,2,0,2,3570,Mittleres Baumholz,Mittleres Baumholz_8,,1833.7,Obersaxen
0.9,9,prot_no_nat,not_young,2,2,2,0,2,3571,Starkes Baumholz,Starkes Baumholz_9,,1880.9,Obersaxen
3.4,8,prot_no_nat,not_young,2,2,2,0,2,3572,Starkes Baumholz,Starkes Baumholz_8,,1721.4,Obersaxen
0.7,8,prot_no_nat,not_young,2,2,2,0,2,3573,Schwaches Baumholz,Schwaches Baumholz_8,,1726.4,Obersaxen
0.7,12,prot_no_nat,not_young,2,2,2,0,2,3574,Mittleres Baumholz,Mittleres Baumholz_12,,1620.0,Obersaxen
0.8,8,prot_no_nat,not_young,2,2,2,0,2,3575,Stangenholz,Stangenholz_8,,1675.0,Obersaxen
0.5,12,prot_no_nat,not_young,2,2,2,0,2,3576,Schwaches Baumholz,Schwaches Baumholz_12,,1596.5,Obersaxen
0.5,12,prot_no_nat,not_young,2,2,2,0,2,3577,Stangenholz,Stangenholz_12,,1633.2,Obersaxen
1.5,8,prot_no_nat,not_young,2,2,2,0,2,3578,Schwaches Baumholz,Schwaches Baumholz_8,,1756.5,Obersaxen
2.4,12,prot_no_nat,not_young,2,2,2,0,2,3579,Schwaches Baumholz,Schwaches Baumholz_12,,1637.9,Obersaxen
3.7,9,prot_no_nat,not_young,2,2,2,0,2,3580,Mittleres Baumholz,Mittleres Baumholz_9,,1870.9,Obersaxen
1.6,9,prot_no_nat,not_young,2,2,2,0,2,3581,Stangenholz,Stangenholz_9,,1846.2,Obersaxen
1.3,8,prot_no_nat,not_young,2,2,2,0,2,3582,Schwaches Baumholz,Schwaches Baumholz_8,,1761.3,Obersaxen
1.0,8,prot_no_nat,not_young,2,2,2,0,2,3583,Stangenholz,Stangenholz_8,,1822.2,Obersaxen
1.2,9,prot_no_nat,not_young,2,2,2,0,2,3584,Stangenholz,Stangenholz_9,,1869.8,Obersaxen
1.8,9,prot_no_nat,not_young,2,2,2,0,2,3585,Stangenholz,Stangenholz_9,,1857.7,Obersaxen
1.5,8,prot_no_nat,not_young,2,2,2,0,2,3586,Mittleres Baumholz,Mittleres Baumholz_8,,1686.8,Obersaxen
1.1,8,prot_no_nat,not_young,2,2,2,0,2,3587,Stangenholz,Stangenholz_8,,1715.3,Obersaxen
5.0,8,prot_no_nat,not_young,2,2,2,0,2,3588,Mittleres Baumholz,Mittleres Baumholz_8,,1795.8,Obersaxen
1.8,8,prot_no_nat,not_young,2,2,2,0,2,3589,Schwaches Baumholz,Schwaches Baumholz_8,,1704.6,Obersaxen
0.5,8,prot_no_nat,not_young,2,2,2,0,2,3590,Mittleres Baumholz,Mittleres Baumholz_8,,1792.9,Obersaxen
4.0,8,prot_no_nat,not_young,2,2,2,0,2,3591,Schwaches Baumholz,Schwaches Baumholz_8,,1780.3,Obersaxen
1.0,8,prot_no_nat,not_young,2,2,2,0,2,3592,Starkes Baumholz,Starkes Baumholz_8,,1784.7,Trun
0.7,8,prot_no_nat,not_young,2,2,2,0,2,3593,Starkes Baumholz,Starkes Baumholz_8,,1667.4,Trun
0.6,8,prot_no_nat,not_young,2,2,2,0,2,3594,Mittleres Baumholz,Mittleres Baumholz_8,,1834.5,Trun
0.7,8,prot_no_nat,not_young,2,2,2,0,2,3595,Starkes Baumholz,Starkes Baumholz_8,,1647.2,Trun
0.7,8,prot_no_nat,not_young,2,2,2,0,2,3596,Stangenholz,Stangenholz_8,,1614.6,Trun
1.6,12,prot_no_nat,not_young,2,2,2,0,2,3597,Starkes Baumholz,Starkes Baumholz_12,,1662.8,Trun
0.5,11,prot_no_nat,not_young,2,2,2,0,2,3598,Stangenholz,Stangenholz_11,,1043.9,Trun
1.4,12,prot_no_nat,not_young,2,2,2,0,2,3599,Stangenholz,Stangenholz_12,,1374.2,Trun
0.8,12,prot_no_nat,not_young,2,2,2,0,2,3600,Schwaches Baumholz,Schwaches Baumholz_12,,1267.0,Trun
1.3,11,prot_no_nat,not_young,2,2,2,0,2,3601,Stangenholz,Stangenholz_11,,1291.3,Schlans
1.7,11,prot_no_nat,not_young,2,2,2,0,2,3602,Stangenholz,Stangenholz_11,,1280.0,Schlans
0.9,11,prot_no_nat,not_young,2,2,2,0,2,3603,Mittleres Baumholz,Mittleres Baumholz_11,,1491.8,Schlans
2.4,8,prot_no_nat,not_young,2,2,2,0,2,3604,Schwaches Baumholz,Schwaches Baumholz_8,,1823.5,Trun
3.7,8,prot_no_nat,not_young,2,2,2,0,2,3605,Mittleres Baumholz,Mittleres Baumholz_8,,1730.9,Trun
3.5,8,prot_no_nat,not_young,2,2,2,0,2,3606,Stangenholz,Stangenholz_8,,1805.4,Trun
2.1,8,prot_no_nat,not_young,2,2,2,0,2,3607,Mittleres Baumholz,Mittleres Baumholz_8,,1676.5,Trun
0.5,8,prot_no_nat,not_young,2,2,2,0,2,3608,Mittleres Baumholz,Mittleres Baumholz_8,,1787.0,Trun
4.6,8,prot_no_nat,not_young,2,2,2,0,2,3609,Mittleres Baumholz,Mittleres Baumholz_8,,1736.8,Trun
1.5,8,prot_no_nat,not_young,2,2,2,0,2,3610,Schwaches Baumholz,Schwaches Baumholz_8,,1814.4,Trun
1.2,8,prot_no_nat,not_young,2,2,2,0,2,3611,Mittleres Baumholz,Mittleres Baumholz_8,,1845.3,Trun
0.8,8,prot_no_nat,not_young,2,2,2,0,2,3612,Schwaches Baumholz,Schwaches Baumholz_8,,1869.8,Trun
2.2,12,prot_no_nat,not_young,2,2,2,0,2,3613,Mittleres Baumholz,Mittleres Baumholz_12,,1572.4,Trun
1.3,12,prot_no_nat,not_young,2,2,2,0,2,3614,Stangenholz,Stangenholz_12,,1200.9,Trun
2.6,12,prot_no_nat,not_young,2,2,2,0,2,3615,Mittleres Baumholz,Mittleres Baumholz_12,,1347.6,Trun
0.9,12,prot_no_nat,not_young,2,2,2,0,2,3616,Stangenholz,Stangenholz_12,,1296.4,Trun
0.8,12,prot_no_nat,not_young,2,2,2,0,2,3617,Mittleres Baumholz,Mittleres Baumholz_12,,1398.4,Trun
0.7,11,prot_no_nat,not_young,2,2,2,0,2,3618,Schwaches Baumholz,Schwaches Baumholz_11,,1166.7,Schlans
1.1,11,prot_no_nat,not_young,2,2,2,0,2,3619,Stangenholz,Stangenholz_11,,1547.8,Zignau
1.8,9,prot_no_nat,not_young,2,2,2,0,2,3620,Starkes Baumholz,Starkes Baumholz_9,,1873.4,Trun
0.8,9,prot_no_nat,not_young,2,2,2,0,2,3621,Mittleres Baumholz,Mittleres Baumholz_9,,1842.9,Trun
0.9,9,prot_no_nat,not_young,2,2,2,0,2,3622,Mittleres Baumholz,Mittleres Baumholz_9,,1900.5,Trun
0.5,8,prot_no_nat,not_young,2,2,2,0,2,3623,Stangenholz,Stangenholz_8,,1748.7,Trun
0.5,12,prot_no_nat,not_young,2,2,2,0,2,3624,Mittleres Baumholz,Mittleres Baumholz_12,,1564.7,Trun
1.7,8,prot_no_nat,not_young,2,2,2,0,2,3625,Mittleres Baumholz,Mittleres Baumholz_8,,1646.9,Trun
0.9,8,prot_no_nat,not_young,2,2,2,0,2,3626,Starkes Baumholz,Starkes Baumholz_8,,1695.8,Trun
3.6,11,prot_no_nat,not_young,2,2,2,0,2,3627,Schwaches Baumholz,Schwaches Baumholz_11,,1377.8,Trun
1.5,8,prot_no_nat,not_young,2,2,2,0,2,3628,Schwaches Baumholz,Schwaches Baumholz_8,,1585.8,Trun
1.3,11,prot_no_nat,not_young,2,2,2,0,2,3629,Schwaches Baumholz,Schwaches Baumholz_11,,1270.0,Schlans
2.4,12,prot_no_nat,not_young,2,2,2,0,2,3630,Schwaches Baumholz,Schwaches Baumholz_12,,1448.4,Trun
3.8,8,res_prot,not_young,2,2,2,0,2,3631,Mittleres Baumholz,Mittleres Baumholz_8,,1694.5,Trun
0.8,12,res_prot,not_young,2,2,2,0,2,3632,Stangenholz,Stangenholz_12,,1461.9,Trun
0.7,12,prot_no_nat,not_young,2,2,2,0,2,3633,Mittleres Baumholz,Mittleres Baumholz_12,,1425.1,Trun
0.9,12,prot_no_nat,not_young,2,2,2,0,2,3634,Stangenholz,Stangenholz_12,,1380.0,Trun
1.1,11,prot_no_nat,not_young,2,2,2,0,2,3635,Mittleres Baumholz,Mittleres Baumholz_11,,1502.9,Schlans
1.8,11,prot_no_nat,not_young,2,2,2,0,2,3636,Stangenholz,Stangenholz_11,,1232.0,Trun
2.0,11,prot_no_nat,not_young,2,2,2,0,2,3637,Stangenholz,Stangenholz_11,,1361.5,Trun
2.2,11,prot_no_nat,not_young,2,2,2,0,2,3638,Mittleres Baumholz,Mittleres Baumholz_11,,1328.2,Trun
1.0,11,prot_no_nat,not_young,2,2,2,0,2,3639,Mittleres Baumholz,Mittleres Baumholz_11,,1312.2,Trun
0.5,11,prot_no_nat,not_young,2,2,2,0,2,3640,Mittleres Baumholz,Mittleres Baumholz_11,,1234.7,Trun
1.8,12,prot_no_nat,not_young,2,2,2,0,2,3641,Stangenholz,Stangenholz_12,,1634.0,Schlans
1.9,11,prot_no_nat,not_young,2,2,2,0,2,3642,Schwaches Baumholz,Schwaches Baumholz_11,,1098.0,Trun
1.8,11,prot_no_nat,not_young,2,2,2,0,2,3643,Starkes Baumholz,Starkes Baumholz_11,,1113.5,Trun
0.5,8,prot_no_nat,not_young,2,2,2,0,2,3644,Mittleres Baumholz,Mittleres Baumholz_8,,1718.8,Trun
1.1,8,prot_no_nat,not_young,2,2,2,0,2,3645,Starkes Baumholz,Starkes Baumholz_8,,1756.8,Trun
0.5,8,prot_no_nat,not_young,2,2,2,0,2,3646,Stangenholz,Stangenholz_8,,1846.7,Trun
0.5,11,prot_no_nat,not_young,2,2,2,0,2,3647,Schwaches Baumholz,Schwaches Baumholz_11,,1231.2,Trun
2.8,11,prot_no_nat,not_young,2,2,2,0,2,3648,Stangenholz,Stangenholz_11,,1228.2,Trun
1.0,12,prot_no_nat,not_young,2,2,2,0,2,3649,Stangenholz,Stangenholz_12,,1292.9,Trun
1.2,12,prot_no_nat,not_young,2,2,2,0,2,3650,Stangenholz,Stangenholz_12,,1447.1,Trun
0.8,12,prot_no_nat,not_young,2,2,2,0,2,3651,Stangenholz,Stangenholz_12,,1555.2,Trun
1.9,8,prot_no_nat,not_young,2,2,2,0,2,3652,Stangenholz,Stangenholz_8,,1734.3,Trun
0.5,11,prot_no_nat,not_young,2,2,2,0,2,3653,Starkes Baumholz,Starkes Baumholz_11,,1345.1,Schlans
1.7,8,prot_no_nat,not_young,2,2,2,0,2,3654,Stangenholz,Stangenholz_8,,1858.0,Trun
1.5,8,prot_no_nat,not_young,2,2,2,0,2,3655,Schwaches Baumholz,Schwaches Baumholz_8,,1772.1,Trun
0.9,11,prot_no_nat,not_young,2,2,2,0,2,3656,Schwaches Baumholz,Schwaches Baumholz_11,,1598.2,Zignau
0.8,11,prot_no_nat,not_young,2,2,2,0,2,3657,Schwaches Baumholz,Schwaches Baumholz_11,,1472.3,Trun
2.2,11,prot_no_nat,not_young,2,2,2,0,2,3658,Stangenholz,Stangenholz_11,,1390.1,Trun
1.0,11,prot_no_nat,not_young,2,2,2,0,2,3659,Schwaches Baumholz,Schwaches Baumholz_11,,1149.6,Trun
1.5,11,prot_no_nat,not_young,2,2,2,0,2,3660,Stangenholz,Stangenholz_11,,1259.2,Trun
1.0,11,prot_no_nat,not_young,2,2,2,0,2,3661,Stangenholz,Stangenholz_11,,1256.8,Trun
1.4,11,prot_no_nat,not_young,2,2,2,0,2,3662,Stangenholz,Stangenholz_11,,1331.1,Trun
2.1,11,prot_no_nat,not_young,2,2,2,0,2,3663,Schwaches Baumholz,Schwaches Baumholz_11,,931.9,Zignau
1.5,11,prot_no_nat,not_young,2,2,2,0,2,3664,Schwaches Baumholz,Schwaches Baumholz_11,,957.7,Zignau
5.6,11,prot_no_nat,not_young,2,2,2,0,2,3665,Stangenholz,Stangenholz_11,,1086.9,Trun
0.9,11,prot_no_nat,not_young,2,2,2,0,2,3666,Starkes Baumholz,Starkes Baumholz_11,,1159.5,Trun
0.7,11,prot_no_nat,not_young,2,2,2,0,2,3667,Schwaches Baumholz,Schwaches Baumholz_11,,1324.1,Trun
1.2,8,prot_no_nat,not_young,2,2,2,0,2,3668,Mittleres Baumholz,Mittleres Baumholz_8,,1671.1,Trun
0.6,12,prot_no_nat,not_young,2,2,2,0,2,3669,Mittleres Baumholz,Mittleres Baumholz_12,,1584.1,Trun
0.8,12,prot_no_nat,not_young,2,2,2,0,2,3670,Mittleres Baumholz,Mittleres Baumholz_12,,1622.2,Trun
5.1,8,prot_no_nat,not_young,2,2,2,0,2,3671,Stangenholz,Stangenholz_8,,1680.3,Schlans
1.5,11,prot_no_nat,not_young,2,2,2,0,2,3672,Mittleres Baumholz,Mittleres Baumholz_11,,1165.0,Trun
0.9,8,prot_no_nat,not_young,2,2,2,0,2,3673,Stangenholz,Stangenholz_8,,1867.8,Trun
1.7,8,prot_no_nat,not_young,2,2,2,0,2,3674,Starkes Baumholz,Starkes Baumholz_8,,1670.3,Trun
1.7,8,prot_no_nat,not_young,2,2,2,0,2,3675,Starkes Baumholz,Starkes Baumholz_8,,1710.9,Trun
1.1,8,prot_no_nat,not_young,2,2,2,0,2,3676,Schwaches Baumholz,Schwaches Baumholz_8,,1654.9,Trun
0.7,8,prot_no_nat,not_young,2,2,2,0,2,3677,Stangenholz,Stangenholz_8,,1647.2,Trun
5.4,8,prot_no_nat,not_young,2,2,2,0,2,3678,Mittleres Baumholz,Mittleres Baumholz_8,,1736.1,Trun
1.1,8,prot_no_nat,not_young,2,2,2,0,2,3679,Stangenholz,Stangenholz_8,,1588.7,Trun
1.2,12,prot_no_nat,not_young,2,2,2,0,2,3680,Schwaches Baumholz,Schwaches Baumholz_12,,1377.1,Trun
1.7,8,res_prot,not_young,2,2,2,0,2,3681,Starkes Baumholz,Starkes Baumholz_8,,1764.7,Trun
0.9,8,res_prot,not_young,2,2,2,0,2,3682,Stangenholz,Stangenholz_8,,1754.6,Trun
1.1,8,res_prot,not_young,2,2,2,0,2,3683,Mittleres Baumholz,Mittleres Baumholz_8,,1738.3,Trun
0.5,8,res_prot,not_young,2,2,2,0,2,3684,Mittleres Baumholz,Mittleres Baumholz_8,,1626.7,Trun
0.6,11,prot_no_nat,not_young,2,2,2,0,2,3685,Starkes Baumholz,Starkes Baumholz_11,,1553.0,Trun
2.2,12,prot_no_nat,not_young,2,2,2,0,2,3686,Mittleres Baumholz,Mittleres Baumholz_12,,1528.2,Zignau
1.1,12,prot_no_nat,not_young,2,2,2,0,2,3687,Schwaches Baumholz,Schwaches Baumholz_12,,1343.3,Trun
0.9,11,prot_no_nat,not_young,2,2,2,0,2,3688,Starkes Baumholz,Starkes Baumholz_11,,1232.0,Trun
0.6,12,prot_no_nat,not_young,2,2,2,0,2,3689,Starkes Baumholz,Starkes Baumholz_12,,1388.6,Trun
0.9,12,prot_no_nat,not_young,2,2,2,0,2,3690,Starkes Baumholz,Starkes Baumholz_12,,1229.6,Trun
